ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
127,1,1,1.0,1,1,1.0,1.0
128,2,2,1.0,2,2,1.0,1.0
129,3,3,1.0,3,3,1.0,1.0
130,0,0,0.0,0,1,0.0,0.0
131,1,2,0.5,1,3,0.3333333333333333,0.4
132,3,4,0.75,3,3,1.0,0.8571428571428571
133,4,5,0.8,4,4,1.0,0.888888888888889
134,3,3,1.0,3,5,0.6,0.7499999999999999
136,1,2,0.5,1,3,0.3333333333333333,0.4
137,4,4,1.0,4,4,1.0,1.0
138,0,0,0.0,0,2,0.0,0.0
139,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
140,3,4,0.75,3,4,0.75,0.75
144,1,1,1.0,1,1,1.0,1.0
147,0,0,0.0,0,1,0.0,0.0
148,0,0,0.0,0,2,0.0,0.0
150,1,2,0.5,1,2,0.5,0.5
152,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
155,5,5,1.0,5,5,1.0,1.0
157,0,0,0.0,0,2,0.0,0.0
159,3,3,1.0,3,3,1.0,1.0
160,0,0,0.0,0,1,0.0,0.0
162,2,2,1.0,2,3,0.6666666666666666,0.8
163,1,1,1.0,1,1,1.0,1.0
164,1,1,1.0,1,2,0.5,0.6666666666666666
165,2,2,1.0,2,2,1.0,1.0
166,1,1,1.0,1,1,1.0,1.0
170,0,0,0.0,0,1,0.0,0.0
173,2,2,1.0,2,2,1.0,1.0
175,0,2,0.0,0,0,0.0,0.0
176,0,0,0.0,0,1,0.0,0.0
177,0,0,0.0,0,2,0.0,0.0
178,1,1,1.0,1,1,1.0,1.0
179,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
180,4,4,1.0,4,4,1.0,1.0
181,1,2,0.5,1,2,0.5,0.5
182,0,0,0.0,0,2,0.0,0.0
183,0,0,0.0,0,4,0.0,0.0
186,0,0,0.0,0,1,0.0,0.0
190,1,1,1.0,1,5,0.2,0.33333333333333337
191,1,1,1.0,1,2,0.5,0.6666666666666666
192,0,0,0.0,0,2,0.0,0.0
193,0,0,0.0,0,3,0.0,0.0
196,1,3,0.3333333333333333,1,2,0.5,0.4
197,0,0,0.0,0,1,0.0,0.0
198,0,2,0.0,0,3,0.0,0.0
199,0,0,0.0,0,3,0.0,0.0
200,2,2,1.0,2,2,1.0,1.0
202,2,2,1.0,2,3,0.6666666666666666,0.8
203,3,3,1.0,3,3,1.0,1.0
204,1,1,1.0,1,2,0.5,0.6666666666666666
206,0,0,0.0,0,3,0.0,0.0
207,0,0,0.0,0,1,0.0,0.0
208,1,1,1.0,1,2,0.5,0.6666666666666666
209,4,4,1.0,4,4,1.0,1.0
211,0,1,0.0,0,4,0.0,0.0
212,2,2,1.0,2,3,0.6666666666666666,0.8
214,0,1,0.0,0,2,0.0,0.0
215,0,0,0.0,0,1,0.0,0.0
216,1,1,1.0,1,2,0.5,0.6666666666666666
219,0,0,0.0,0,2,0.0,0.0
220,1,4,0.25,1,4,0.25,0.25
222,1,1,1.0,1,2,0.5,0.6666666666666666
223,1,1,1.0,1,1,1.0,1.0
229,0,0,0.0,0,1,0.0,0.0
230,0,1,0.0,0,2,0.0,0.0
231,0,0,0.0,0,3,0.0,0.0
232,4,5,0.8,4,5,0.8,0.8000000000000002
233,1,4,0.25,1,4,0.25,0.25
234,1,3,0.3333333333333333,1,2,0.5,0.4
235,3,3,1.0,3,3,1.0,1.0
236,4,5,0.8,4,4,1.0,0.888888888888889
237,1,1,1.0,1,1,1.0,1.0
238,2,2,1.0,2,2,1.0,1.0
239,1,1,1.0,1,3,0.3333333333333333,0.5
241,3,5,0.6,3,5,0.6,0.6
242,0,0,0.0,0,2,0.0,0.0
243,0,0,0.0,0,2,0.0,0.0
246,4,6,0.6666666666666666,4,6,0.6666666666666666,0.6666666666666666
247,0,1,0.0,0,1,0.0,0.0
248,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
251,1,1,1.0,1,1,1.0,1.0
252,3,3,1.0,3,4,0.75,0.8571428571428571
254,3,3,1.0,3,4,0.75,0.8571428571428571
256,1,1,1.0,1,1,1.0,1.0
257,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
259,0,2,0.0,0,3,0.0,0.0
260,3,3,1.0,3,4,0.75,0.8571428571428571
262,0,0,0.0,0,4,0.0,0.0
263,1,1,1.0,1,1,1.0,1.0
264,2,2,1.0,2,2,1.0,1.0
266,1,1,1.0,1,2,0.5,0.6666666666666666
267,0,0,0.0,0,2,0.0,0.0
268,3,4,0.75,3,5,0.6,0.6666666666666665
270,0,0,0.0,0,3,0.0,0.0
271,0,0,0.0,0,1,0.0,0.0
272,3,4,0.75,3,4,0.75,0.75
274,1,1,1.0,1,1,1.0,1.0
275,2,2,1.0,2,2,1.0,1.0
277,0,0,0.0,0,2,0.0,0.0
278,0,0,0.0,0,4,0.0,0.0
279,2,5,0.4,2,5,0.4,0.4000000000000001
281,0,0,0.0,0,2,0.0,0.0
282,0,0,0.0,0,4,0.0,0.0
284,0,1,0.0,0,5,0.0,0.0
285,2,2,1.0,2,2,1.0,1.0
286,0,0,0.0,0,1,0.0,0.0
287,3,3,1.0,3,4,0.75,0.8571428571428571
288,4,4,1.0,4,5,0.8,0.888888888888889
291,3,3,1.0,3,3,1.0,1.0
294,0,1,0.0,0,1,0.0,0.0
296,0,0,0.0,0,1,0.0,0.0
297,1,1,1.0,1,2,0.5,0.6666666666666666
298,3,3,1.0,3,3,1.0,1.0
299,3,3,1.0,3,3,1.0,1.0
300,2,4,0.5,2,5,0.4,0.4444444444444445
301,2,2,1.0,2,3,0.6666666666666666,0.8
302,1,1,1.0,1,1,1.0,1.0
303,0,0,0.0,0,1,0.0,0.0
304,3,3,1.0,3,3,1.0,1.0
305,0,0,0.0,0,2,0.0,0.0
306,0,1,0.0,0,2,0.0,0.0
307,0,0,0.0,0,3,0.0,0.0
308,0,1,0.0,0,2,0.0,0.0
309,0,0,0.0,0,1,0.0,0.0
311,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
312,2,5,0.4,2,6,0.3333333333333333,0.3636363636363636
313,0,0,0.0,0,4,0.0,0.0
314,1,2,0.5,1,4,0.25,0.3333333333333333
315,1,1,1.0,1,2,0.5,0.6666666666666666
316,3,3,1.0,3,3,1.0,1.0
318,0,2,0.0,0,4,0.0,0.0
319,1,2,0.5,1,3,0.3333333333333333,0.4
321,0,2,0.0,0,1,0.0,0.0
322,2,4,0.5,2,5,0.4,0.4444444444444445
323,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
324,1,1,1.0,1,4,0.25,0.4
326,1,1,1.0,1,1,1.0,1.0
327,0,0,0.0,0,2,0.0,0.0
328,2,4,0.5,2,4,0.5,0.5
330,0,0,0.0,0,2,0.0,0.0
332,1,2,0.5,1,4,0.25,0.3333333333333333
333,2,2,1.0,2,2,1.0,1.0
334,0,0,0.0,0,4,0.0,0.0
335,2,2,1.0,2,3,0.6666666666666666,0.8
336,3,3,1.0,3,3,1.0,1.0
338,3,5,0.6,3,6,0.5,0.5454545454545454
339,2,4,0.5,2,4,0.5,0.5
342,1,1,1.0,1,1,1.0,1.0
343,1,1,1.0,1,1,1.0,1.0
344,3,3,1.0,3,3,1.0,1.0
345,1,1,1.0,1,1,1.0,1.0
346,2,2,1.0,2,3,0.6666666666666666,0.8
347,3,4,0.75,3,5,0.6,0.6666666666666665
348,3,4,0.75,3,5,0.6,0.6666666666666665
349,2,2,1.0,2,5,0.4,0.5714285714285715
350,4,4,1.0,4,4,1.0,1.0
351,0,0,0.0,0,2,0.0,0.0
352,1,1,1.0,1,1,1.0,1.0
353,5,5,1.0,5,9,0.5555555555555556,0.7142857142857143
354,1,3,0.3333333333333333,1,2,0.5,0.4
355,1,2,0.5,1,2,0.5,0.5
356,0,0,0.0,0,2,0.0,0.0
357,1,1,1.0,1,2,0.5,0.6666666666666666
358,1,1,1.0,1,1,1.0,1.0
361,0,0,0.0,0,1,0.0,0.0
362,3,3,1.0,3,3,1.0,1.0
363,1,1,1.0,1,1,1.0,1.0
364,2,2,1.0,2,2,1.0,1.0
365,0,0,0.0,0,2,0.0,0.0
366,1,3,0.3333333333333333,1,2,0.5,0.4
367,2,2,1.0,2,3,0.6666666666666666,0.8
368,0,0,0.0,0,2,0.0,0.0
369,2,3,0.6666666666666666,2,2,1.0,0.8
370,0,0,0.0,0,2,0.0,0.0
371,1,1,1.0,1,1,1.0,1.0
373,0,0,0.0,0,4,0.0,0.0
374,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
375,3,4,0.75,3,4,0.75,0.75
376,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
377,4,4,1.0,4,4,1.0,1.0
378,3,3,1.0,3,3,1.0,1.0
379,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
380,3,4,0.75,3,5,0.6,0.6666666666666665
381,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
383,3,3,1.0,3,3,1.0,1.0
384,0,0,0.0,0,3,0.0,0.0
385,1,1,1.0,1,1,1.0,1.0
387,0,2,0.0,0,0,0.0,0.0
388,3,3,1.0,3,4,0.75,0.8571428571428571
389,0,0,0.0,0,3,0.0,0.0
390,1,1,1.0,1,1,1.0,1.0
391,1,2,0.5,1,4,0.25,0.3333333333333333
392,3,3,1.0,3,3,1.0,1.0
393,0,0,0.0,0,3,0.0,0.0
394,3,4,0.75,3,5,0.6,0.6666666666666665
396,4,4,1.0,4,4,1.0,1.0
398,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
399,1,2,0.5,1,3,0.3333333333333333,0.4
401,2,2,1.0,2,2,1.0,1.0
402,0,0,0.0,0,3,0.0,0.0
404,1,1,1.0,1,1,1.0,1.0
407,3,3,1.0,3,3,1.0,1.0
409,0,0,0.0,0,4,0.0,0.0
410,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
412,0,1,0.0,0,2,0.0,0.0
413,0,2,0.0,0,0,0.0,0.0
414,3,3,1.0,3,3,1.0,1.0
416,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
417,3,4,0.75,3,3,1.0,0.8571428571428571
419,0,0,0.0,0,3,0.0,0.0
420,1,1,1.0,1,1,1.0,1.0
421,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
422,2,4,0.5,2,4,0.5,0.5
423,0,0,0.0,0,3,0.0,0.0
424,3,4,0.75,3,4,0.75,0.75
425,3,3,1.0,3,5,0.6,0.7499999999999999
426,1,3,0.3333333333333333,1,2,0.5,0.4
427,2,2,1.0,2,3,0.6666666666666666,0.8
428,2,2,1.0,2,2,1.0,1.0
429,3,3,1.0,3,3,1.0,1.0
430,1,1,1.0,1,1,1.0,1.0
431,2,2,1.0,2,4,0.5,0.6666666666666666
432,0,1,0.0,0,3,0.0,0.0
433,3,4,0.75,3,5,0.6,0.6666666666666665
434,2,2,1.0,2,2,1.0,1.0
435,2,2,1.0,2,2,1.0,1.0
436,3,5,0.6,3,5,0.6,0.6
437,4,4,1.0,4,4,1.0,1.0
438,3,5,0.6,3,4,0.75,0.6666666666666665
439,3,4,0.75,3,4,0.75,0.75
440,3,3,1.0,3,3,1.0,1.0
441,4,6,0.6666666666666666,4,6,0.6666666666666666,0.6666666666666666
442,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
443,2,2,1.0,2,3,0.6666666666666666,0.8
444,1,2,0.5,1,2,0.5,0.5
445,1,1,1.0,1,3,0.3333333333333333,0.5
447,1,1,1.0,1,2,0.5,0.6666666666666666
448,3,7,0.42857142857142855,3,4,0.75,0.5454545454545454
449,1,2,0.5,1,2,0.5,0.5
450,1,1,1.0,1,2,0.5,0.6666666666666666
451,0,2,0.0,0,4,0.0,0.0
453,1,6,0.16666666666666666,1,4,0.25,0.2
454,1,1,1.0,1,1,1.0,1.0
455,0,0,0.0,0,5,0.0,0.0
456,5,7,0.7142857142857143,5,8,0.625,0.6666666666666666
457,1,1,1.0,1,2,0.5,0.6666666666666666
458,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
459,0,1,0.0,0,3,0.0,0.0
460,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
461,0,2,0.0,0,3,0.0,0.0
462,0,0,0.0,0,2,0.0,0.0
463,0,0,0.0,0,1,0.0,0.0
464,2,2,1.0,2,2,1.0,1.0
465,3,3,1.0,3,3,1.0,1.0
466,0,0,0.0,0,1,0.0,0.0
467,1,2,0.5,1,1,1.0,0.6666666666666666
468,3,3,1.0,3,3,1.0,1.0
469,0,0,0.0,0,2,0.0,0.0
470,0,0,0.0,0,2,0.0,0.0
471,4,4,1.0,4,5,0.8,0.888888888888889
472,1,3,0.3333333333333333,1,2,0.5,0.4
473,0,0,0.0,0,2,0.0,0.0
474,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
475,1,1,1.0,1,1,1.0,1.0
477,2,2,1.0,2,3,0.6666666666666666,0.8
478,2,3,0.6666666666666666,2,2,1.0,0.8
480,0,0,0.0,0,1,0.0,0.0
481,0,0,0.0,0,2,0.0,0.0
482,2,2,1.0,2,4,0.5,0.6666666666666666
483,0,2,0.0,0,3,0.0,0.0
484,5,6,0.8333333333333334,5,6,0.8333333333333334,0.8333333333333334
486,2,2,1.0,2,2,1.0,1.0
489,3,3,1.0,3,4,0.75,0.8571428571428571
490,0,0,0.0,0,2,0.0,0.0
491,4,4,1.0,4,4,1.0,1.0
492,1,2,0.5,1,3,0.3333333333333333,0.4
493,0,0,0.0,0,2,0.0,0.0
494,2,2,1.0,2,3,0.6666666666666666,0.8
496,0,0,0.0,0,3,0.0,0.0
497,3,4,0.75,3,5,0.6,0.6666666666666665
498,0,1,0.0,0,3,0.0,0.0
499,0,0,0.0,0,3,0.0,0.0
500,1,2,0.5,1,5,0.2,0.28571428571428575
501,2,2,1.0,2,5,0.4,0.5714285714285715
502,1,2,0.5,1,2,0.5,0.5
503,3,3,1.0,3,4,0.75,0.8571428571428571
504,0,0,0.0,0,1,0.0,0.0
505,5,5,1.0,5,5,1.0,1.0
506,0,2,0.0,0,1,0.0,0.0
507,3,4,0.75,3,3,1.0,0.8571428571428571
509,2,2,1.0,2,2,1.0,1.0
510,4,4,1.0,4,4,1.0,1.0
512,0,0,0.0,0,2,0.0,0.0
513,1,4,0.25,1,5,0.2,0.22222222222222224
515,3,4,0.75,3,4,0.75,0.75
516,1,1,1.0,1,1,1.0,1.0
517,0,0,0.0,0,2,0.0,0.0
518,1,1,1.0,1,1,1.0,1.0
519,3,3,1.0,3,3,1.0,1.0
521,1,2,0.5,1,3,0.3333333333333333,0.4
522,1,1,1.0,1,1,1.0,1.0
523,1,1,1.0,1,1,1.0,1.0
527,0,0,0.0,0,4,0.0,0.0
528,0,0,0.0,0,2,0.0,0.0
529,1,2,0.5,1,3,0.3333333333333333,0.4
530,0,0,0.0,0,3,0.0,0.0
531,3,3,1.0,3,3,1.0,1.0
532,0,0,0.0,0,3,0.0,0.0
533,0,1,0.0,0,1,0.0,0.0
534,1,1,1.0,1,1,1.0,1.0
535,0,0,0.0,0,3,0.0,0.0
536,3,3,1.0,3,4,0.75,0.8571428571428571
537,1,1,1.0,1,1,1.0,1.0
538,1,2,0.5,1,3,0.3333333333333333,0.4
540,4,4,1.0,4,4,1.0,1.0
541,0,0,0.0,0,3,0.0,0.0
543,1,2,0.5,1,2,0.5,0.5
544,1,1,1.0,1,1,1.0,1.0
545,0,0,0.0,0,1,0.0,0.0
546,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
547,2,2,1.0,2,2,1.0,1.0
548,2,2,1.0,2,2,1.0,1.0
549,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
550,2,2,1.0,2,2,1.0,1.0
551,0,1,0.0,0,3,0.0,0.0
552,2,2,1.0,2,2,1.0,1.0
553,1,2,0.5,1,2,0.5,0.5
554,0,0,0.0,0,3,0.0,0.0
555,3,5,0.6,3,4,0.75,0.6666666666666665
557,1,1,1.0,1,3,0.3333333333333333,0.5
558,0,0,0.0,0,2,0.0,0.0
560,2,2,1.0,2,3,0.6666666666666666,0.8
561,1,1,1.0,1,2,0.5,0.6666666666666666
562,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
564,0,0,0.0,0,3,0.0,0.0
565,4,4,1.0,4,4,1.0,1.0
566,0,0,0.0,0,2,0.0,0.0
567,0,0,0.0,0,1,0.0,0.0
568,0,0,0.0,0,1,0.0,0.0
569,1,5,0.2,1,4,0.25,0.22222222222222224
570,1,1,1.0,1,2,0.5,0.6666666666666666
571,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
573,2,2,1.0,2,2,1.0,1.0
575,0,0,0.0,0,1,0.0,0.0
576,0,1,0.0,0,3,0.0,0.0
579,0,0,0.0,0,1,0.0,0.0
581,0,1,0.0,0,3,0.0,0.0
583,1,1,1.0,1,1,1.0,1.0
584,1,1,1.0,1,1,1.0,1.0
585,0,0,0.0,0,2,0.0,0.0
586,0,0,0.0,0,3,0.0,0.0
587,2,2,1.0,2,3,0.6666666666666666,0.8
588,1,1,1.0,1,1,1.0,1.0
591,0,0,0.0,0,1,0.0,0.0
592,0,1,0.0,0,0,0.0,0.0
593,0,0,0.0,0,1,0.0,0.0
597,0,1,0.0,0,4,0.0,0.0
598,0,0,0.0,0,1,0.0,0.0
602,0,0,0.0,0,3,0.0,0.0
603,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
605,2,2,1.0,2,2,1.0,1.0
608,0,1,0.0,0,2,0.0,0.0
609,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
611,0,0,0.0,0,5,0.0,0.0
612,4,4,1.0,4,4,1.0,1.0
613,0,2,0.0,0,4,0.0,0.0
616,0,0,0.0,0,2,0.0,0.0
617,2,2,1.0,2,3,0.6666666666666666,0.8
619,0,0,0.0,0,5,0.0,0.0
621,0,0,0.0,0,3,0.0,0.0
622,3,3,1.0,3,3,1.0,1.0
623,0,1,0.0,0,3,0.0,0.0
624,2,2,1.0,2,2,1.0,1.0
625,0,0,0.0,0,1,0.0,0.0
626,3,3,1.0,3,3,1.0,1.0
627,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
628,3,3,1.0,3,4,0.75,0.8571428571428571
629,0,0,0.0,0,1,0.0,0.0
630,0,1,0.0,0,2,0.0,0.0
631,2,2,1.0,2,2,1.0,1.0
632,2,2,1.0,2,2,1.0,1.0
634,0,0,0.0,0,1,0.0,0.0
635,0,0,0.0,0,3,0.0,0.0
636,0,0,0.0,0,4,0.0,0.0
637,3,3,1.0,3,3,1.0,1.0
638,1,1,1.0,1,2,0.5,0.6666666666666666
640,1,1,1.0,1,3,0.3333333333333333,0.5
641,0,0,0.0,0,3,0.0,0.0
642,3,3,1.0,3,3,1.0,1.0
643,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
644,3,5,0.6,3,4,0.75,0.6666666666666665
646,3,5,0.6,3,5,0.6,0.6
647,0,0,0.0,0,1,0.0,0.0
648,0,1,0.0,0,2,0.0,0.0
649,3,4,0.75,3,5,0.6,0.6666666666666665
650,0,0,0.0,0,6,0.0,0.0
651,1,1,1.0,1,1,1.0,1.0
652,0,2,0.0,0,3,0.0,0.0
653,3,3,1.0,3,4,0.75,0.8571428571428571
654,1,5,0.2,1,7,0.14285714285714285,0.16666666666666666
655,0,0,0.0,0,4,0.0,0.0
657,2,2,1.0,2,2,1.0,1.0
658,2,2,1.0,2,3,0.6666666666666666,0.8
659,2,2,1.0,2,3,0.6666666666666666,0.8
660,3,4,0.75,3,6,0.5,0.6
661,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
662,1,2,0.5,1,4,0.25,0.3333333333333333
663,0,1,0.0,0,5,0.0,0.0
666,2,2,1.0,2,4,0.5,0.6666666666666666
667,3,4,0.75,3,3,1.0,0.8571428571428571
669,3,3,1.0,3,3,1.0,1.0
670,0,0,0.0,0,4,0.0,0.0
671,1,1,1.0,1,2,0.5,0.6666666666666666
672,1,1,1.0,1,1,1.0,1.0
673,0,0,0.0,0,4,0.0,0.0
674,1,1,1.0,1,1,1.0,1.0
675,3,3,1.0,3,3,1.0,1.0
676,2,5,0.4,2,5,0.4,0.4000000000000001
678,0,0,0.0,0,2,0.0,0.0
679,1,1,1.0,1,3,0.3333333333333333,0.5
680,0,0,0.0,0,3,0.0,0.0
683,2,2,1.0,2,2,1.0,1.0
684,0,0,0.0,0,2,0.0,0.0
685,0,0,0.0,0,4,0.0,0.0
686,2,2,1.0,2,2,1.0,1.0
687,1,2,0.5,1,3,0.3333333333333333,0.4
688,0,0,0.0,0,3,0.0,0.0
690,0,1,0.0,0,3,0.0,0.0
691,1,2,0.5,1,3,0.3333333333333333,0.4
692,0,1,0.0,0,1,0.0,0.0
695,0,0,0.0,0,3,0.0,0.0
696,0,0,0.0,0,2,0.0,0.0
697,0,0,0.0,0,2,0.0,0.0
698,1,2,0.5,1,3,0.3333333333333333,0.4
699,0,0,0.0,0,1,0.0,0.0
700,4,4,1.0,4,4,1.0,1.0
701,0,0,0.0,0,2,0.0,0.0
702,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
703,3,3,1.0,3,4,0.75,0.8571428571428571
704,0,0,0.0,0,1,0.0,0.0
708,0,0,0.0,0,2,0.0,0.0
709,1,1,1.0,1,2,0.5,0.6666666666666666
710,0,1,0.0,0,1,0.0,0.0
711,3,3,1.0,3,3,1.0,1.0
712,1,1,1.0,1,1,1.0,1.0
713,1,1,1.0,1,1,1.0,1.0
714,0,0,0.0,0,3,0.0,0.0
716,1,2,0.5,1,3,0.3333333333333333,0.4
718,1,2,0.5,1,4,0.25,0.3333333333333333
720,0,1,0.0,0,2,0.0,0.0
722,4,5,0.8,4,5,0.8,0.8000000000000002
723,0,1,0.0,0,1,0.0,0.0
724,0,0,0.0,0,1,0.0,0.0
725,0,1,0.0,0,2,0.0,0.0
726,4,4,1.0,4,4,1.0,1.0
727,1,1,1.0,1,5,0.2,0.33333333333333337
729,0,0,0.0,0,3,0.0,0.0
730,2,2,1.0,2,4,0.5,0.6666666666666666
732,0,0,0.0,0,3,0.0,0.0
735,0,0,0.0,0,3,0.0,0.0
736,1,1,1.0,1,1,1.0,1.0
739,1,4,0.25,1,4,0.25,0.25
742,2,2,1.0,2,2,1.0,1.0
743,1,1,1.0,1,2,0.5,0.6666666666666666
744,1,2,0.5,1,1,1.0,0.6666666666666666
745,1,1,1.0,1,1,1.0,1.0
746,1,2,0.5,1,3,0.3333333333333333,0.4
747,0,1,0.0,0,2,0.0,0.0
748,1,2,0.5,1,3,0.3333333333333333,0.4
750,2,2,1.0,2,2,1.0,1.0
752,0,1,0.0,0,2,0.0,0.0
753,0,1,0.0,0,1,0.0,0.0
